order_id,product,client_id,order_date,money_spent
763,b,467,2017-04-10,21.7
763,a,467,2017-04-10,173.37
763,b,467,2017-04-10,3.57
763,a,467,2017-04-10,14.67
763,a,467,2017-04-10,329
764,b,465,2017-02-11,44.48
764,a,465,2017-02-11,172.21
765,a,204,2017-04-01,332.1
765,a,204,2017-04-01,9.02
765,a,204,2017-04-01,92.54
765,c,204,2017-04-01,49.61
765,c,204,2017-04-01,42.58
765,b,204,2017-04-01,127.19
766,a,262,2017-01-28,29.97
766,a,262,2017-01-28,2.97
766,a,262,2017-01-28,103.82
766,a,262,2017-01-28,69.2
767,a,412,2017-03-28,40.5
767,a,412,2017-03-28,226.1
767,a,412,2017-03-28,36.18
768,b,86,2017-03-08,107.94
768,a,86,2017-03-08,2.59
768,c,86,2017-03-08,40.51
768,a,86,2017-03-08,74.53
769,b,276,2017-03-02,239.66
769,a,276,2017-03-02,47.4
769,b,276,2017-03-02,171.41
769,b,276,2017-03-02,138.95
769,a,276,2017-03-02,49.56
769,a,276,2017-03-02,228.55
769,b,276,2017-03-02,11.01
769,a,276,2017-03-02,139.62
769,b,276,2017-03-02,1.41
770,a,273,2017-01-09,61.03
770,a,273,2017-01-09,14.63
770,a,273,2017-01-09,7.35
770,a,273,2017-01-09,63.34
771,a,133,2017-04-01,158.29
771,c,133,2017-04-01,13.41
771,b,133,2017-04-01,61.72
771,a,133,2017-04-01,28.19
771,b,133,2017-04-01,172.34
771,a,133,2017-04-01,74.8
771,b,133,2017-04-01,184.79
771,a,133,2017-04-01,65.35
772,a,187,2017-03-20,126.01
772,a,187,2017-03-20,296.52
772,b,187,2017-03-20,115.44
772,a,187,2017-03-20,181.86
772,b,187,2017-03-20,1.52
772,a,187,2017-03-20,12.03
772,b,187,2017-03-20,252.74
773,a,431,2017-01-13,125.88
773,a,431,2017-01-13,128.58
773,a,431,2017-01-13,10.88
773,b,431,2017-01-13,114.4
773,a,431,2017-01-13,21.55
773,c,431,2017-01-13,35.62
773,b,431,2017-01-13,123.45
773,b,431,2017-01-13,146.48
773,a,431,2017-01-13,44.45
774,b,47,2017-01-11,84.4
775,a,145,2017-03-20,88.83
775,a,145,2017-03-20,6.86
775,a,145,2017-03-20,14.79
775,b,145,2017-03-20,20.52
775,b,145,2017-03-20,114.45
775,b,145,2017-03-20,11.74
776,c,196,2017-02-07,125.96
776,a,196,2017-02-07,193.43
776,b,196,2017-02-07,148.64
776,b,196,2017-02-07,74.39
776,a,196,2017-02-07,255.42
776,b,196,2017-02-07,111.29
777,b,554,2017-03-06,95.46
777,a,554,2017-03-06,82.58
777,a,554,2017-03-06,125.64
778,b,320,2017-03-04,203.89
778,a,320,2017-03-04,133.18
778,b,320,2017-03-04,117.35
779,c,507,2017-01-03,9.5
779,b,507,2017-01-03,209.62
779,a,507,2017-01-03,45.02
780,b,299,2017-02-22,76.89
780,a,299,2017-02-22,605.77
781,b,301,2017-01-22,74.29
781,a,301,2017-01-22,253.31
782,c,213,2017-02-11,33.02
782,b,213,2017-02-11,41.82
782,b,213,2017-02-11,47.62
783,a,185,2017-02-07,29.78
783,c,185,2017-02-07,189.34
783,c,185,2017-02-07,57.44
784,a,416,2017-02-01,34.27
784,b,416,2017-02-01,61.45
784,a,416,2017-02-01,107.27
784,a,416,2017-02-01,11.58
784,c,416,2017-02-01,55.09
784,c,416,2017-02-01,90.92
784,b,416,2017-02-01,30.02
784,b,416,2017-02-01,55.81
784,c,416,2017-02-01,11.42
785,a,458,2017-01-11,145.34
785,a,458,2017-01-11,22.48
785,b,458,2017-01-11,14.41
785,a,458,2017-01-11,443.82
785,a,458,2017-01-11,125.82
785,a,458,2017-01-11,21.15
785,b,458,2017-01-11,34.85
785,a,458,2017-01-11,55.17
785,c,458,2017-01-11,12.56
785,a,458,2017-01-11,221.72
786,a,246,2017-01-31,153.45
786,a,246,2017-01-31,37.12
786,b,246,2017-01-31,171.26
786,a,246,2017-01-31,211.59
786,a,246,2017-01-31,10.59
786,a,246,2017-01-31,295.62
786,a,246,2017-01-31,188.06
786,a,246,2017-01-31,52.59
786,a,246,2017-01-31,126.26
787,b,525,2017-01-07,43.58
787,a,525,2017-01-07,95.98
787,c,525,2017-01-07,19.64
787,a,525,2017-01-07,0.24
788,a,205,2017-01-23,8.37
788,a,205,2017-01-23,83.38
789,b,25,2017-01-24,159.19
789,b,25,2017-01-24,130.75
789,a,25,2017-01-24,86.49
789,a,25,2017-01-24,6.88
789,a,25,2017-01-24,89.07
790,a,335,2017-03-22,40.35
790,c,335,2017-03-22,13.08
790,a,335,2017-03-22,3.65
790,b,335,2017-03-22,31.69
790,a,335,2017-03-22,143.13
790,a,335,2017-03-22,185.67
791,a,226,2017-01-05,88.22
791,b,226,2017-01-05,53.62
791,b,226,2017-01-05,1.71
791,b,226,2017-01-05,27.09
792,c,555,2017-04-10,387.44
792,a,555,2017-04-10,94
793,b,43,2017-02-02,84.43
793,a,43,2017-02-02,24.86
793,a,43,2017-02-02,292.49
793,c,43,2017-02-02,45.6
793,c,43,2017-02-02,161.87
794,a,196,2017-01-25,193.55
794,a,196,2017-01-25,110.07
794,c,196,2017-01-25,28.32
795,a,15,2017-02-03,23.62
795,a,15,2017-02-03,23.78
795,c,15,2017-02-03,20.63
796,a,10,2017-02-20,77.74
796,b,10,2017-02-20,67.24
796,a,10,2017-02-20,28.06
796,a,10,2017-02-20,444.87
796,b,10,2017-02-20,139.95
796,a,10,2017-02-20,7.78
797,a,132,2017-03-27,12.06
797,a,132,2017-03-27,8.65
797,c,132,2017-03-27,196.34
797,a,132,2017-03-27,207.64
798,a,255,2017-01-15,169
798,a,255,2017-01-15,162.75
798,b,255,2017-01-15,75.09
798,a,255,2017-01-15,108.79
798,a,255,2017-01-15,39.25
798,b,255,2017-01-15,66.33
798,a,255,2017-01-15,274.19
799,b,23,2017-02-18,116.08
799,c,23,2017-02-18,58.96
799,a,23,2017-02-18,270.25
800,a,326,2017-03-02,12.41
800,a,326,2017-03-02,88.93
800,a,326,2017-03-02,121.47
800,a,326,2017-03-02,335.08
800,c,326,2017-03-02,4.71
801,c,461,2017-03-16,208.01
801,a,461,2017-03-16,361.37
801,a,461,2017-03-16,5.16
801,a,461,2017-03-16,91.53
801,a,461,2017-03-16,13.99
802,a,516,2017-04-02,49.85
802,a,516,2017-04-02,24.55
802,a,516,2017-04-02,198.24
803,a,290,2017-02-26,5.95
803,b,290,2017-02-26,177.71
803,a,290,2017-02-26,107.81
803,b,290,2017-02-26,5.81
803,a,290,2017-02-26,98.84
804,a,500,2017-04-08,3.55
804,a,500,2017-04-08,110.61
804,a,500,2017-04-08,141.21
804,a,500,2017-04-08,4.47
804,b,500,2017-04-08,66.28
804,a,500,2017-04-08,0.79
805,a,6,2017-03-30,227.58
805,b,6,2017-03-30,45.72
805,a,6,2017-03-30,23.48
805,a,6,2017-03-30,97.24
805,a,6,2017-03-30,113.4
805,b,6,2017-03-30,47.74
805,a,6,2017-03-30,128.78
806,a,440,2017-01-08,34.53
806,c,440,2017-01-08,23.32
806,b,440,2017-01-08,12.71
807,a,319,2017-01-16,29.79
807,b,319,2017-01-16,154.11
808,a,1,2017-02-22,173.31
808,a,1,2017-02-22,33.41
808,b,1,2017-02-22,30.51
808,b,1,2017-02-22,166.77
809,c,494,2017-01-25,49
809,c,494,2017-01-25,6.35
809,a,494,2017-01-25,19.52
809,c,494,2017-01-25,149.77
809,a,494,2017-01-25,106.83
809,a,494,2017-01-25,108.68
809,a,494,2017-01-25,288.15
810,a,246,2017-01-21,2.06
810,a,246,2017-01-21,176.82
811,b,14,2017-01-29,66.41
811,b,14,2017-01-29,85.03
811,a,14,2017-01-29,74.94
811,b,14,2017-01-29,26.21
811,c,14,2017-01-29,40.24
811,b,14,2017-01-29,425.74
811,a,14,2017-01-29,230.64
812,c,182,2017-03-03,28.45
812,a,182,2017-03-03,37.76
812,a,182,2017-03-03,43.81
813,b,519,2017-01-03,140.24
813,a,519,2017-01-03,54.81
813,b,519,2017-01-03,245.12
813,a,519,2017-01-03,30.87
813,a,519,2017-01-03,122.06
813,a,519,2017-01-03,76.6
813,a,519,2017-01-03,82.61
814,b,544,2017-04-05,9.19
814,c,544,2017-04-05,158.15
814,a,544,2017-04-05,13.08
815,c,450,2017-04-08,114.41
815,a,450,2017-04-08,229.31
815,b,450,2017-04-08,282.14
816,a,77,2017-01-09,30.69
816,a,77,2017-01-09,589.19
817,a,195,2017-03-15,157.71
817,b,195,2017-03-15,22.97
817,c,195,2017-03-15,33.34
817,a,195,2017-03-15,267.53
817,c,195,2017-03-15,52.15
817,a,195,2017-03-15,144.66
818,b,115,2017-03-13,41.33
818,b,115,2017-03-13,309.6
819,a,473,2017-03-13,350.45
820,a,223,2017-02-25,72.72
820,c,223,2017-02-25,83.35
820,b,223,2017-02-25,20.91
821,b,513,2017-01-25,46.1
821,c,513,2017-01-25,37.03
821,b,513,2017-01-25,2.98
822,a,147,2017-03-08,119.6
822,a,147,2017-03-08,88.9
822,a,147,2017-03-08,198.19
822,b,147,2017-03-08,81.94
822,b,147,2017-03-08,52.63
822,a,147,2017-03-08,4.43
822,a,147,2017-03-08,136.2
822,a,147,2017-03-08,340.74
822,a,147,2017-03-08,14.16
822,a,147,2017-03-08,32.44
823,c,124,2017-01-30,142.58
823,a,124,2017-01-30,39.15
823,b,124,2017-01-30,30.08
823,a,124,2017-01-30,77.73
823,a,124,2017-01-30,266.29
823,a,124,2017-01-30,51.64
823,b,124,2017-01-30,63.13
823,b,124,2017-01-30,86.92
824,b,329,2017-02-26,8
824,b,329,2017-02-26,7.87
824,b,329,2017-02-26,8.29
824,a,329,2017-02-26,94.03
825,c,341,2017-03-06,95.68
825,a,341,2017-03-06,3.09
825,a,341,2017-03-06,72.07
825,b,341,2017-03-06,162.99
825,a,341,2017-03-06,121.32
825,b,341,2017-03-06,153.32
825,b,341,2017-03-06,36.71
826,a,212,2017-01-29,101.07
826,c,212,2017-01-29,76.48
827,c,188,2017-02-27,175.63
827,c,188,2017-02-27,70.23
827,b,188,2017-02-27,149.26
827,b,188,2017-02-27,66.01
828,a,147,2017-01-28,47.97
828,a,147,2017-01-28,372.28
829,c,251,2017-04-10,240.2
829,b,251,2017-04-10,42.05
830,c,552,2017-02-12,73.36
830,a,552,2017-02-12,287.1
830,a,552,2017-02-12,2.58
830,a,552,2017-02-12,155.97
830,b,552,2017-02-12,20.62
831,a,533,2017-03-18,14.36
831,a,533,2017-03-18,11.55
831,a,533,2017-03-18,36.58
832,a,480,2017-04-08,41.9
832,a,480,2017-04-08,32.27
832,b,480,2017-04-08,35.04
832,a,480,2017-04-08,176.23
832,a,480,2017-04-08,50.88
832,c,480,2017-04-08,335.78
832,a,480,2017-04-08,42.73
832,a,480,2017-04-08,20.66
833,a,81,2017-01-04,113.7
833,a,81,2017-01-04,39.87
833,a,81,2017-01-04,16.83
833,a,81,2017-01-04,39.32
833,a,81,2017-01-04,19.74
833,a,81,2017-01-04,97.08
834,a,554,2017-01-17,4.58
834,a,554,2017-01-17,248.44
834,a,554,2017-01-17,49.42
834,b,554,2017-01-17,213.66
834,a,554,2017-01-17,321.82
834,c,554,2017-01-17,1.81
834,a,554,2017-01-17,4.13
835,c,336,2017-03-15,17.28
835,c,336,2017-03-15,7.08
836,a,467,2017-03-07,11.83
836,a,467,2017-03-07,83.9
836,a,467,2017-03-07,90.84
836,a,467,2017-03-07,196.52
837,b,54,2017-04-02,179.06
837,b,54,2017-04-02,125.5
837,a,54,2017-04-02,32.49
837,a,54,2017-04-02,82.7
837,b,54,2017-04-02,255.6
838,a,361,2017-02-15,81.85
838,b,361,2017-02-15,88.28
838,a,361,2017-02-15,58.67
838,b,361,2017-02-15,55.54
838,a,361,2017-02-15,3.64
839,b,229,2017-03-02,254.54
839,a,229,2017-03-02,51.84
839,c,229,2017-03-02,150.36
839,a,229,2017-03-02,4.22
839,a,229,2017-03-02,459.36
840,a,299,2017-03-10,208.97
840,a,299,2017-03-10,41.84
840,b,299,2017-03-10,25.69
840,a,299,2017-03-10,23.01
841,b,264,2017-03-07,11.4
841,a,264,2017-03-07,4.19
842,b,108,2017-02-26,226.52
842,a,108,2017-02-26,54.83
843,c,240,2017-02-10,14.38
843,a,240,2017-02-10,49.34
843,b,240,2017-02-10,248.14
843,c,240,2017-02-10,72.93
843,a,240,2017-02-10,91.88
844,b,520,2017-01-23,12.36
844,a,520,2017-01-23,36.29
844,a,520,2017-01-23,148.4
844,b,520,2017-01-23,32.15
844,a,520,2017-01-23,15.26
845,a,174,2017-02-28,133.76
845,b,174,2017-02-28,6.49
846,a,25,2017-03-01,1.15
846,a,25,2017-03-01,3.4
846,b,25,2017-03-01,52.06
846,b,25,2017-03-01,197.21
847,b,82,2017-03-28,217.61
848,c,217,2017-02-12,83.21
848,b,217,2017-02-12,145.96
848,c,217,2017-02-12,96.66
848,a,217,2017-02-12,63.24
848,b,217,2017-02-12,12.49
848,a,217,2017-02-12,323.25
849,c,534,2017-01-22,40.69
849,b,534,2017-01-22,17.41
849,a,534,2017-01-22,71.76
849,a,534,2017-01-22,0.92
849,c,534,2017-01-22,78.91
849,b,534,2017-01-22,164.86
850,b,513,2017-03-28,12.16
850,c,513,2017-03-28,13.82
851,b,553,2017-03-10,125.2
851,a,553,2017-03-10,88.73
851,c,553,2017-03-10,114.28
851,b,553,2017-03-10,55.45
851,b,553,2017-03-10,6.69
851,b,553,2017-03-10,20.05
852,a,467,2017-02-12,15.34
853,c,343,2017-02-16,27.72
854,a,330,2017-01-22,125.93
854,a,330,2017-01-22,147.27
854,a,330,2017-01-22,81.52
854,a,330,2017-01-22,1.47
854,b,330,2017-01-22,182.79
855,a,132,2017-02-24,23.96
855,a,132,2017-02-24,75.32
855,c,132,2017-02-24,17.77
856,a,521,2017-03-28,83.9
856,a,521,2017-03-28,79.46
856,a,521,2017-03-28,196.98
856,a,521,2017-03-28,156.31
856,b,521,2017-03-28,49.72
856,c,521,2017-03-28,72.8
857,c,61,2017-03-10,34.44
857,a,61,2017-03-10,208.65
857,a,61,2017-03-10,27.6
857,a,61,2017-03-10,53.32
857,b,61,2017-03-10,67.62
858,a,91,2017-02-02,51.54
858,a,91,2017-02-02,0.52
858,a,91,2017-02-02,104.01
858,b,91,2017-02-02,56.7
859,a,408,2017-03-20,189.13
859,b,408,2017-03-20,141.72
859,c,408,2017-03-20,226.84
860,b,327,2017-01-24,97.98
861,a,166,2017-01-26,5.01
861,b,166,2017-01-26,156.12
861,c,166,2017-01-26,37.12
861,a,166,2017-01-26,31.54
861,b,166,2017-01-26,13.62
861,b,166,2017-01-26,95.61
861,b,166,2017-01-26,19.54
861,b,166,2017-01-26,18.39
861,a,166,2017-01-26,268.4
862,b,231,2017-03-02,88.23
862,a,231,2017-03-02,184.95
862,b,231,2017-03-02,273.43
862,a,231,2017-03-02,7.94
862,b,231,2017-03-02,1.8
863,a,294,2017-02-05,143.88
863,a,294,2017-02-05,12.38
863,a,294,2017-02-05,0.16
863,a,294,2017-02-05,66.11
863,c,294,2017-02-05,3.6
864,b,63,2017-04-06,17.78
864,b,63,2017-04-06,0.85
864,a,63,2017-04-06,38.47
864,a,63,2017-04-06,412.22
865,a,471,2017-01-25,102.9
865,a,471,2017-01-25,224.34
865,b,471,2017-01-25,10.24
865,b,471,2017-01-25,95.97
865,a,471,2017-01-25,240.2
865,a,471,2017-01-25,75.66
866,a,507,2017-04-03,2.84
866,b,507,2017-04-03,70.8
866,b,507,2017-04-03,185.21
866,a,507,2017-04-03,118.15
867,b,183,2017-04-11,17.77
867,b,183,2017-04-11,683.57
867,a,183,2017-04-11,44.53
867,a,183,2017-04-11,43.35
868,c,369,2017-04-02,26.48
868,a,369,2017-04-02,35.72
868,a,369,2017-04-02,33.44
868,a,369,2017-04-02,97.83
869,a,344,2017-03-17,137.3
869,a,344,2017-03-17,43.8
869,a,344,2017-03-17,10.84
869,a,344,2017-03-17,145.43
869,a,344,2017-03-17,130.91
869,a,344,2017-03-17,303.83
869,a,344,2017-03-17,22.39
869,a,344,2017-03-17,171.9
870,a,48,2017-02-08,71.53
870,a,48,2017-02-08,19.1
870,a,48,2017-02-08,17.52
870,a,48,2017-02-08,66.14
870,a,48,2017-02-08,143.67
870,b,48,2017-02-08,123.14
870,a,48,2017-02-08,143.04
871,a,552,2017-02-02,18.01
871,c,552,2017-02-02,96.66
871,a,552,2017-02-02,42.38
871,a,552,2017-02-02,59.79
871,a,552,2017-02-02,92.94
871,a,552,2017-02-02,51.18
872,c,248,2017-03-14,16.33
872,a,248,2017-03-14,32.8
872,b,248,2017-03-14,34.05
872,a,248,2017-03-14,5.03
872,b,248,2017-03-14,233.8
872,c,248,2017-03-14,17.88
873,a,179,2017-01-22,225.64
874,b,515,2017-02-02,68.38
874,c,515,2017-02-02,0.6
875,a,214,2017-01-27,178.63
875,a,214,2017-01-27,10.94
875,a,214,2017-01-27,14.42
875,a,214,2017-01-27,133.82
875,a,214,2017-01-27,100.58
875,c,214,2017-01-27,31.99
876,a,260,2017-03-31,208.03
876,c,260,2017-03-31,122.68
876,a,260,2017-03-31,46.5
876,a,260,2017-03-31,18.8
876,a,260,2017-03-31,51.24
876,a,260,2017-03-31,6.32
877,a,175,2017-02-13,65.07
877,c,175,2017-02-13,272.31
877,a,175,2017-02-13,57.46
877,a,175,2017-02-13,222.53
877,b,175,2017-02-13,62.12
877,a,175,2017-02-13,134.66
877,b,175,2017-02-13,21.99
877,b,175,2017-02-13,80.53
877,a,175,2017-02-13,111.62
878,a,103,2017-03-21,342.66
878,a,103,2017-03-21,12.36
878,b,103,2017-03-21,40.29
878,a,103,2017-03-21,168.8
878,c,103,2017-03-21,73.32
878,a,103,2017-03-21,9.17
879,a,167,2017-04-11,242.46
879,a,167,2017-04-11,146.93
879,a,167,2017-04-11,304.94
879,a,167,2017-04-11,12.55
879,a,167,2017-04-11,212.88
880,a,81,2017-04-08,104.25
880,b,81,2017-04-08,33.41
880,a,81,2017-04-08,14.3
880,b,81,2017-04-08,150.97
880,a,81,2017-04-08,276.61
880,a,81,2017-04-08,93.4
880,a,81,2017-04-08,27.82
880,a,81,2017-04-08,77.34
880,b,81,2017-04-08,3.27
880,a,81,2017-04-08,63.03
881,b,464,2017-02-17,467.07
881,a,464,2017-02-17,117.28
881,a,464,2017-02-17,139.63
881,a,464,2017-02-17,97.32
881,b,464,2017-02-17,87.06
881,a,464,2017-02-17,92.2
881,a,464,2017-02-17,3.47
881,b,464,2017-02-17,49.29
881,a,464,2017-02-17,58.71
882,a,514,2017-02-16,150.71
882,a,514,2017-02-16,51.84
882,c,514,2017-02-16,35.78
882,c,514,2017-02-16,117.09
882,b,514,2017-02-16,35.5
882,b,514,2017-02-16,179.21
883,b,263,2017-03-27,51.6
883,a,263,2017-03-27,202.6
883,a,263,2017-03-27,103.81
883,a,263,2017-03-27,37.54
884,a,537,2017-04-07,1.01
884,a,537,2017-04-07,31.16
885,b,289,2017-02-14,34.88
885,a,289,2017-02-14,331.75
885,a,289,2017-02-14,87.09
885,a,289,2017-02-14,40.37
885,b,289,2017-02-14,165.58
885,b,289,2017-02-14,420.37
886,b,524,2017-03-23,183.31
886,b,524,2017-03-23,17.73
886,a,524,2017-03-23,339.66
886,a,524,2017-03-23,32.44
886,c,524,2017-03-23,79.95
886,a,524,2017-03-23,57.98
886,a,524,2017-03-23,103.56
886,a,524,2017-03-23,24.34
886,c,524,2017-03-23,205.07
886,a,524,2017-03-23,138.94
886,a,524,2017-03-23,63.19
886,a,524,2017-03-23,72.3
887,a,64,2017-03-04,227.19
888,b,316,2017-01-05,97.1
888,a,316,2017-01-05,204.7
889,a,3,2017-03-15,226.29
889,a,3,2017-03-15,120.16
889,a,3,2017-03-15,0.02
889,b,3,2017-03-15,8.88
889,a,3,2017-03-15,0.13
890,a,76,2017-01-16,218.68
890,b,76,2017-01-16,198.76
890,a,76,2017-01-16,51.55
890,b,76,2017-01-16,30.49
890,a,76,2017-01-16,235.49
890,b,76,2017-01-16,56.09
891,c,333,2017-02-09,25.82
891,a,333,2017-02-09,27.88
891,c,333,2017-02-09,219.7
891,a,333,2017-02-09,100.41
891,a,333,2017-02-09,209.02
891,a,333,2017-02-09,197.53
891,a,333,2017-02-09,71.08
891,a,333,2017-02-09,42.98
892,c,446,2017-01-11,6.74
892,a,446,2017-01-11,15.5
892,a,446,2017-01-11,20.56
892,a,446,2017-01-11,27.86
893,c,33,2017-04-08,48.18
893,a,33,2017-04-08,26.77
893,a,33,2017-04-08,1.48
893,b,33,2017-04-08,27.04
893,a,33,2017-04-08,181.1
893,a,33,2017-04-08,125.39
893,a,33,2017-04-08,236.09
893,c,33,2017-04-08,1.25
894,a,78,2017-04-08,149.46
894,a,78,2017-04-08,100.94
894,a,78,2017-04-08,144.96
894,b,78,2017-04-08,289.17
895,c,375,2017-03-05,61.46
895,a,375,2017-03-05,60.02
895,c,375,2017-03-05,28.84
895,a,375,2017-03-05,65.97
896,a,187,2017-03-08,120.33
896,c,187,2017-03-08,8.71
896,a,187,2017-03-08,29.5
896,a,187,2017-03-08,8.42
896,a,187,2017-03-08,105.05
896,b,187,2017-03-08,128.91
898,a,127,2017-01-13,0.46
898,a,127,2017-01-13,11.8
898,b,127,2017-01-13,37.05
898,a,127,2017-01-13,382.98
898,a,127,2017-01-13,135.56
899,b,387,2017-01-14,144.09
899,b,387,2017-01-14,274.32
899,a,387,2017-01-14,113.86
899,c,387,2017-01-14,63.78
899,a,387,2017-01-14,50.79
899,b,387,2017-01-14,61.12
899,a,387,2017-01-14,393.8
900,b,256,2017-02-03,23.32
900,b,256,2017-02-03,337.8
900,a,256,2017-02-03,72.05
900,a,256,2017-02-03,17.8
900,a,256,2017-02-03,18.83
901,a,44,2017-03-20,24.57
901,a,44,2017-03-20,221.57
901,c,44,2017-03-20,301.03
901,b,44,2017-03-20,187.06
901,b,44,2017-03-20,261.2
901,a,44,2017-03-20,61.9
901,a,44,2017-03-20,162.11
901,b,44,2017-03-20,237.73
902,c,25,2017-01-02,68.33
902,b,25,2017-01-02,36.52
902,a,25,2017-01-02,14.05
902,b,25,2017-01-02,90.32
902,b,25,2017-01-02,59.99
903,a,384,2017-01-03,130.93
903,c,384,2017-01-03,144.69
903,a,384,2017-01-03,52.13
903,b,384,2017-01-03,193.86
903,a,384,2017-01-03,14.97
904,a,269,2017-02-24,22.38
904,c,269,2017-02-24,155.15
904,c,269,2017-02-24,57.38
904,c,269,2017-02-24,29.74
905,a,358,2017-03-09,244.78
905,a,358,2017-03-09,5.34
905,b,358,2017-03-09,4.99
905,b,358,2017-03-09,30.05
906,a,212,2017-04-04,441.19
906,a,212,2017-04-04,134.73
907,b,421,2017-03-01,23.7
907,b,421,2017-03-01,53.46
907,b,421,2017-03-01,89.36
907,c,421,2017-03-01,5.43
907,b,421,2017-03-01,181.42
907,b,421,2017-03-01,38.68
907,a,421,2017-03-01,140.65
907,a,421,2017-03-01,54.95
907,b,421,2017-03-01,141.71
908,a,62,2017-03-22,36.28
908,b,62,2017-03-22,144.26
908,b,62,2017-03-22,187.39
908,c,62,2017-03-22,5.38
908,a,62,2017-03-22,71.37
908,b,62,2017-03-22,183.65
908,b,62,2017-03-22,120.7
909,a,512,2017-02-18,60.99
909,a,512,2017-02-18,62.29
910,c,133,2017-01-19,12.86
910,c,133,2017-01-19,5.07
910,c,133,2017-01-19,32.17
910,a,133,2017-01-19,37.99
910,a,133,2017-01-19,27.22
911,a,32,2017-01-21,124.87
911,b,32,2017-01-21,97.79
912,a,308,2017-01-04,34.59
913,b,497,2017-03-19,342.94
913,a,497,2017-03-19,28.61
913,a,497,2017-03-19,23.7
913,b,497,2017-03-19,115.04
913,a,497,2017-03-19,0.53
914,b,549,2017-01-22,35.71
914,a,549,2017-01-22,71.25
914,b,549,2017-01-22,411
914,b,549,2017-01-22,0.92
914,b,549,2017-01-22,60.5
914,c,549,2017-01-22,78
914,a,549,2017-01-22,134.82
914,a,549,2017-01-22,52.48
915,b,126,2017-01-02,137.85
915,a,126,2017-01-02,69.82
915,c,126,2017-01-02,82.2
915,b,126,2017-01-02,93.2
915,a,126,2017-01-02,81.9
915,a,126,2017-01-02,4.84
916,b,366,2017-02-15,237.23
916,b,366,2017-02-15,15.14
916,a,366,2017-02-15,26.57
917,c,396,2017-01-07,11.78
917,a,396,2017-01-07,53.75
917,a,396,2017-01-07,54.15
917,a,396,2017-01-07,222.19
917,b,396,2017-01-07,27.27
917,c,396,2017-01-07,98.72
918,b,394,2017-03-08,33.17
918,a,394,2017-03-08,39.53
918,a,394,2017-03-08,130.73
918,a,394,2017-03-08,52.45
918,c,394,2017-03-08,91.4
918,a,394,2017-03-08,230.6
918,b,394,2017-03-08,21.51
919,a,331,2017-04-10,76.5
919,a,331,2017-04-10,44.86
919,b,331,2017-04-10,16.73
920,b,118,2017-03-21,31.62
920,a,118,2017-03-21,156.88
920,a,118,2017-03-21,272.13
921,a,186,2017-03-06,77.68
921,a,186,2017-03-06,64.72
921,a,186,2017-03-06,178.95
922,a,455,2017-01-11,74.91
922,a,455,2017-01-11,160.7
922,b,455,2017-01-11,26.24
923,a,319,2017-02-07,170.85
923,a,319,2017-02-07,33.04
923,a,319,2017-02-07,47.84
923,a,319,2017-02-07,16.11
923,b,319,2017-02-07,15.96
924,c,101,2017-03-20,40.32
924,b,101,2017-03-20,86.21
924,a,101,2017-03-20,101
924,a,101,2017-03-20,134.84
924,a,101,2017-03-20,0.32
924,a,101,2017-03-20,99.99
924,a,101,2017-03-20,68.1
924,a,101,2017-03-20,7.17
925,a,274,2017-02-14,71.96
925,a,274,2017-02-14,316.61
925,a,274,2017-02-14,58.16
925,a,274,2017-02-14,46.19
926,a,422,2017-03-01,25.63
926,b,422,2017-03-01,10.75
926,a,422,2017-03-01,6.66
927,c,79,2017-02-25,76.66
928,a,369,2017-01-02,38.28
928,a,369,2017-01-02,178.34
928,a,369,2017-01-02,117.39
929,a,191,2017-03-24,275.2
929,c,191,2017-03-24,91.18
929,a,191,2017-03-24,1.82
929,a,191,2017-03-24,11.51
930,a,223,2017-01-29,8.44
930,a,223,2017-01-29,10
930,a,223,2017-01-29,30.81
930,a,223,2017-01-29,156.04
930,b,223,2017-01-29,0.1
930,a,223,2017-01-29,20.01
931,a,184,2017-02-12,80.23
931,b,184,2017-02-12,281.52
931,a,184,2017-02-12,47.99
931,a,184,2017-02-12,34.56
932,a,34,2017-02-02,47.31
932,a,34,2017-02-02,61.69
932,a,34,2017-02-02,5.04
932,a,34,2017-02-02,32.44
933,a,510,2017-03-25,29.53
933,a,510,2017-03-25,83.4
933,b,510,2017-03-25,102.91
933,a,510,2017-03-25,58.19
933,a,510,2017-03-25,79.16
933,a,510,2017-03-25,1.71
933,b,510,2017-03-25,146.47
934,a,144,2017-01-12,114.58
934,a,144,2017-01-12,98.02
934,a,144,2017-01-12,69.31
934,a,144,2017-01-12,105.59
935,c,260,2017-04-09,30.91
935,b,260,2017-04-09,9.51
935,a,260,2017-04-09,103.22
936,a,121,2017-02-28,12.08
936,a,121,2017-02-28,28.4
936,a,121,2017-02-28,41.79
936,b,121,2017-02-28,5.88
936,b,121,2017-02-28,209.83
937,a,334,2017-01-06,91.51
937,b,334,2017-01-06,12.64
937,a,334,2017-01-06,77.85
937,a,334,2017-01-06,39.16
937,a,334,2017-01-06,29.33
937,a,334,2017-01-06,16.67
937,a,334,2017-01-06,51.14
937,a,334,2017-01-06,118.58
938,c,105,2017-02-06,24.21
938,a,105,2017-02-06,196.75
938,a,105,2017-02-06,21.56
939,c,102,2017-02-10,118.97
939,a,102,2017-02-10,66.54
939,a,102,2017-02-10,35.69
939,a,102,2017-02-10,9.78
939,c,102,2017-02-10,154.85
939,b,102,2017-02-10,8.52
